SetVoltage,PsuMeasureVoltage,DmmAverageVoltage,DmmMinimumVoltage,DmmMaximumVoltage,DmmStandardDeviation
2.810,2.8146,+2.80877558E+00,+2.80874981E+00,+2.80879463E+00,+1.18637951E-05
2.820,2.8246,+2.81877294E+00,+2.81875576E+00,+2.81878564E+00,+8.21701427E-06
2.830,2.8346,+2.82871652E+00,+2.82870942E+00,+2.82873183E+00,+6.56531025E-06
2.840,2.8450,+2.83912323E+00,+2.83910755E+00,+2.83914116E+00,+1.16684370E-05
2.850,2.8548,+2.84898053E+00,+2.84894543E+00,+2.84900145E+00,+1.64676642E-05
2.860,2.8648,+2.85887967E+00,+2.85886921E+00,+2.85889909E+00,+9.99422559E-06
2.870,2.8753,+2.86936407E+00,+2.86935323E+00,+2.86937938E+00,+8.75113113E-06
2.880,2.8852,+2.87931287E+00,+2.87929569E+00,+2.87933678E+00,+1.35903818E-05
2.890,2.8951,+2.88928596E+00,+2.88925309E+00,+2.88930911E+00,+1.65184463E-05
2.900,2.9050,+2.89912906E+00,+2.89912085E+00,+2.89914326E+00,+6.20489792E-06
2.910,2.9154,+2.90958097E+00,+2.90956005E+00,+2.90959740E+00,+1.18345619E-05
2.920,2.9254,+2.91951745E+00,+2.91949504E+00,+2.91953986E+00,+1.58460380E-05
2.930,2.9353,+2.92944161E+00,+2.92942629E+00,+2.92945244E+00,+9.36732079E-06
2.940,2.9453,+2.93939938E+00,+2.93939116E+00,+2.93940610E+00,+4.66518210E-06
2.950,2.9558,+2.94975343E+00,+2.94971832E+00,+2.94979302E+00,+2.39853342E-05
2.960,2.9654,+2.95955993E+00,+2.95954873E+00,+2.95957114E+00,+7.28092145E-06
2.970,2.9755,+2.96963087E+00,+2.96961444E+00,+2.96965926E+00,+1.29599332E-05
2.980,2.9852,+2.97936156E+00,+2.97934774E+00,+2.97937762E+00,+9.15625127E-06
2.990,2.9956,+2.98966070E+00,+2.98964875E+00,+2.98966743E+00,+4.95507863E-06
3.000,3.0052,+2.99946497E+00,+2.99945302E+00,+2.99947543E+00,+6.63956683E-06
3.010,3.0156,+3.00974170E+00,+3.00972788E+00,+3.00975403E+00,+8.01920634E-06
3.020,3.0254,+3.01948733E+00,+3.01947612E+00,+3.01949853E+00,+7.65438290E-06
3.030,3.0353,+3.02930504E+00,+3.02929533E+00,+3.02931774E+00,+7.69084716E-06
3.040,3.0455,+3.03958065E+00,+3.03955526E+00,+3.03960381E+00,+1.42516812E-05
3.050,3.0554,+3.04942040E+00,+3.04940434E+00,+3.04943422E+00,+9.15634828E-06
3.060,3.0651,+3.05922915E+00,+3.05920113E+00,+3.05925342E+00,+1.59558528E-05
3.070,3.0755,+3.06954809E+00,+3.06953203E+00,+3.06956564E+00,+1.08313301E-05
3.080,3.0851,+3.07935011E+00,+3.07932882E+00,+3.07936617E+00,+1.15783461E-05
3.090,3.0949,+3.08909686E+00,+3.08906959E+00,+3.08911441E+00,+1.51300729E-05
3.100,3.1054,+3.09952374E+00,+3.09951627E+00,+3.09952747E+00,+3.34025408E-06
3.110,3.1152,+3.10928766E+00,+3.10926824E+00,+3.10930559E+00,+1.14270048E-05
3.120,3.1251,+3.11919128E+00,+3.11917335E+00,+3.11920323E+00,+1.06692314E-05
3.130,3.1354,+3.12957147E+00,+3.12956027E+00,+3.12958268E+00,+6.02228176E-06
3.140,3.1452,+3.13929282E+00,+3.13928610E+00,+3.13930477E+00,+6.63943306E-06
3.150,3.1550,+3.14912584E+00,+3.14910530E+00,+3.14914638E+00,+1.25274728E-05
3.160,3.1654,+3.15947877E+00,+3.15945860E+00,+3.15950342E+00,+1.59514547E-05
3.170,3.1752,+3.16928042E+00,+3.16926660E+00,+3.16929275E+00,+8.84652210E-06
3.180,3.1849,+3.17910709E+00,+3.17908581E+00,+3.17912689E+00,+1.14572779E-05
3.190,3.1954,+3.18946712E+00,+3.18945405E+00,+3.18948019E+00,+9.33731064E-06
3.200,3.2051,+3.19932591E+00,+3.19929566E+00,+3.19934422E+00,+1.58856722E-05
3.210,3.2151,+3.20909134E+00,+3.20907005E+00,+3.20910366E+00,+1.21657008E-05
3.220,3.2253,+3.21937778E+00,+3.21935985E+00,+3.21939347E+00,+1.20216082E-05
3.230,3.2351,+3.22928140E+00,+3.22926496E+00,+3.22929484E+00,+1.04578553E-05
3.240,3.2451,+3.23914280E+00,+3.23912899E+00,+3.23915513E+00,+9.74668084E-06
3.250,3.2553,+3.24953010E+00,+3.24951590E+00,+3.24954578E+00,+9.11824445E-06
3.260,3.2652,+3.25940308E+00,+3.25939113E+00,+3.25942848E+00,+1.19050486E-05
3.270,3.2750,+3.26915991E+00,+3.26914311E+00,+3.26918046E+00,+1.09848951E-05
3.280,3.2853,+3.27950164E+00,+3.27947773E+00,+3.27951508E+00,+1.11049548E-05
3.290,3.2953,+3.28933727E+00,+3.28932308E+00,+3.28935296E+00,+8.64709133E-06
3.300,3.3051,+3.29914714E+00,+3.29913482E+00,+3.29915349E+00,+5.79837097E-06
3.310,3.3154,+3.30944629E+00,+3.30943583E+00,+3.30945824E+00,+6.63929928E-06
3.320,3.3253,+3.31933235E+00,+3.31932226E+00,+3.31934841E+00,+6.26132537E-06
3.330,3.3350,+3.32914595E+00,+3.32912279E+00,+3.32918255E+00,+1.67699445E-05
3.340,3.3453,+3.33943538E+00,+3.33939766E+00,+3.33945368E+00,+1.82555706E-05
3.350,3.3552,+3.34927139E+00,+3.34926168E+00,+3.34928783E+00,+9.33007861E-06
3.360,3.3650,+3.35912122E+00,+3.35909956E+00,+3.35914438E+00,+1.53815211E-05
3.370,3.3753,+3.36944203E+00,+3.36942298E+00,+3.36948648E+00,+1.73945512E-05
3.380,3.3851,+3.37922351E+00,+3.37920484E+00,+3.37924966E+00,+1.35696490E-05
3.390,3.3950,+3.38909912E+00,+3.38907633E+00,+3.38912489E+00,+1.62331584E-05
3.400,3.4054,+3.39942627E+00,+3.39941096E+00,+3.39943710E+00,+8.08857211E-06
3.410,3.4152,+3.40929254E+00,+3.40927498E+00,+3.40933474E+00,+1.80711218E-05
3.420,3.4250,+3.41913826E+00,+3.41911660E+00,+3.41915021E+00,+9.41932562E-06
3.430,3.4349,+3.42893954E+00,+3.42891339E+00,+3.42896195E+00,+1.61944295E-05
3.440,3.4452,+3.43933953E+00,+3.43932645E+00,+3.43935260E+00,+8.05412932E-06
3.450,3.4551,+3.44919795E+00,+3.44917554E+00,+3.44923530E+00,+1.63657358E-05
3.460,3.4649,+3.45905674E+00,+3.45904703E+00,+3.45906944E+00,+7.87018339E-06
3.470,3.4747,+3.46880124E+00,+3.46877286E+00,+3.46882515E+00,+1.67198731E-05
3.480,3.4848,+3.47899768E+00,+3.47897676E+00,+3.47901785E+00,+1.49585691E-05
3.490,3.4945,+3.48870185E+00,+3.48868392E+00,+3.48872874E+00,+1.20216082E-05
3.500,3.5047,+3.49884524E+00,+3.49883180E+00,+3.49885421E+00,+6.72318199E-06
3.510,3.5144,+3.50864465E+00,+3.50862859E+00,+3.50866968E+00,+1.05706279E-05
3.520,3.5247,+3.51895687E+00,+3.51894455E+00,+3.51896696E+00,+6.89741900E-06
3.530,3.5346,+3.52882052E+00,+3.52880857E+00,+3.52883471E+00,+7.24227094E-06
3.540,3.5445,+3.53871069E+00,+3.53869874E+00,+3.53872862E+00,+7.79898933E-06
3.550,3.5549,+3.54909798E+00,+3.54908565E+00,+3.54910806E+00,+6.89677512E-06
3.560,3.5648,+3.55902027E+00,+3.55899076E+00,+3.55903932E+00,+1.35132419E-05
3.570,3.5747,+3.56888541E+00,+3.56886973E+00,+3.56889960E+00,+9.85371325E-06
3.580,3.5846,+3.57878977E+00,+3.57877857E+00,+3.57879724E+00,+5.54050743E-06
3.590,3.5951,+3.58923010E+00,+3.58918790E+00,+3.58925139E+00,+2.01861846E-05
3.600,3.6049,+3.59906648E+00,+3.59905192E+00,+3.59907806E+00,+1.00846409E-05
3.610,3.6147,+3.60900745E+00,+3.60899438E+00,+3.60903546E+00,+1.17219774E-05
3.620,3.6247,+3.61889762E+00,+3.61888828E+00,+3.61891069E+00,+7.69984973E-06
3.630,3.6349,+3.62926474E+00,+3.62924532E+00,+3.62930881E+00,+2.03066035E-05
3.640,3.6449,+3.63915267E+00,+3.63913922E+00,+3.63916910E+00,+9.02602092E-06
3.650,3.6546,+3.64898307E+00,+3.64897336E+00,+3.64899204E+00,+7.12593409E-06
3.660,3.6645,+3.65881535E+00,+3.65879630E+00,+3.65882992E+00,+1.03571539E-05
3.670,3.6750,+3.66925941E+00,+3.66923551E+00,+3.66927659E+00,+1.30668825E-05
3.680,3.6849,+3.67915630E+00,+3.67912941E+00,+3.67918917E+00,+1.86598716E-05
3.690,3.6948,+3.68900427E+00,+3.68897849E+00,+3.68902331E+00,+1.45088651E-05
3.700,3.7046,+3.69890190E+00,+3.69888734E+00,+3.69892095E+00,+9.94522744E-06
3.710,3.7150,+3.70928994E+00,+3.70927425E+00,+3.70931160E+00,+1.16685131E-05
3.720,3.7250,+3.71919878E+00,+3.71918683E+00,+3.71920924E+00,+7.24227094E-06
3.730,3.7347,+3.72900940E+00,+3.72899857E+00,+3.72902471E+00,+7.73552561E-06
3.740,3.7452,+3.73946504E+00,+3.73944524E+00,+3.73948633E+00,+1.13348384E-05
3.750,3.7550,+3.74940003E+00,+3.74938023E+00,+3.74942131E+00,+1.04377077E-05
3.760,3.7651,+3.75935145E+00,+3.75931895E+00,+3.75938245E+00,+1.79938417E-05
3.770,3.7751,+3.76929353E+00,+3.76926515E+00,+3.76931370E+00,+1.76137020E-05
3.780,3.7854,+3.77963712E+00,+3.77959604E+00,+3.77967447E+00,+2.39736669E-05
3.790,3.7952,+3.78948733E+00,+3.78946753E+00,+3.78950862E+00,+1.53131165E-05
3.800,3.8052,+3.79942568E+00,+3.79941746E+00,+3.79943613E+00,+5.73785654E-06
3.810,3.8151,+3.80929717E+00,+3.80927401E+00,+3.80931510E+00,+1.30239900E-05
3.820,3.8254,+3.81971509E+00,+3.81970201E+00,+3.81974310E+00,+1.24157348E-05
3.830,3.8352,+3.82954886E+00,+3.82953242E+00,+3.82955857E+00,+8.86998426E-06
3.840,3.8451,+3.83945695E+00,+3.83943006E+00,+3.83947861E+00,+1.33417245E-05
3.850,3.8550,+3.84930193E+00,+3.84926794E+00,+3.84932396E+00,+1.69066660E-05
3.860,3.8653,+3.85962535E+00,+3.85961004E+00,+3.85964365E+00,+9.94531675E-06
3.870,3.8752,+3.86953905E+00,+3.86952635E+00,+3.86954876E+00,+7.12568480E-06
3.880,3.8851,+3.87945275E+00,+3.87943519E+00,+3.87946507E+00,+8.84622090E-06
3.890,3.8951,+3.88937055E+00,+3.88935524E+00,+3.88938885E+00,+8.42620810E-06
3.900,3.9055,+3.89978959E+00,+3.89977204E+00,+3.89980192E+00,+1.04378779E-05
3.910,3.9153,+3.90957966E+00,+3.90954642E+00,+3.90959871E+00,+1.47943243E-05
3.920,3.9252,+3.91946311E+00,+3.91944779E+00,+3.91948141E+00,+1.08826232E-05
3.930,3.9356,+3.92991837E+00,+3.92990194E+00,+3.92994303E+00,+1.25218705E-05
3.940,3.9456,+3.93981302E+00,+3.93979584E+00,+3.93983319E+00,+1.14755583E-05
3.950,3.9555,+3.94974054E+00,+3.94972710E+00,+3.94976445E+00,+1.01877747E-05
3.960,3.9653,+3.95958701E+00,+3.95956124E+00,+3.95960979E+00,+1.51669520E-05
3.970,3.9756,+3.96999410E+00,+3.96997057E+00,+3.97000792E+00,+1.09594774E-05
3.980,3.9854,+3.97982936E+00,+3.97981218E+00,+3.97984579E+00,+8.54947549E-06
3.990,3.9955,+3.98975426E+00,+3.98973970E+00,+3.98976958E+00,+8.59082636E-06
4.000,4.0055,+3.99965564E+00,+3.99963360E+00,+3.99967095E+00,+1.10102541E-05
4.010,4.0158,+4.01001828E+00,+4.00999811E+00,+4.01002799E+00,+7.69061619E-06
4.020,4.0257,+4.01985690E+00,+4.01983225E+00,+4.01987707E+00,+1.55975231E-05
4.030,4.0357,+4.02989647E+00,+4.02987555E+00,+4.02993905E+00,+1.68862178E-05
4.040,4.0454,+4.03969924E+00,+4.03968729E+00,+4.03972090E+00,+1.16682087E-05
4.050,4.0553,+4.04952143E+00,+4.04950276E+00,+4.04954011E+00,+1.15722076E-05
4.060,4.0657,+4.05988556E+00,+4.05986726E+00,+4.05990461E+00,+9.80401288E-06
4.070,4.0757,+4.06976864E+00,+4.06974996E+00,+4.06978358E+00,+1.15723611E-05
4.080,4.0854,+4.07967785E+00,+4.07966254E+00,+4.07969615E+00,+1.22116812E-05
4.090,4.0954,+4.08957474E+00,+4.08955271E+00,+4.08958632E+00,+9.80401288E-06
4.100,4.1052,+4.09936033E+00,+4.09933456E+00,+4.09938685E+00,+1.46044760E-05
4.110,4.1151,+4.10931922E+00,+4.10930316E+00,+4.10933304E+00,+8.84642170E-06
4.120,4.1255,+4.11973004E+00,+4.11971996E+00,+4.11973864E+00,+6.26104167E-06
4.130,4.1354,+4.12964188E+00,+4.12962880E+00,+4.12965868E+00,+1.00565949E-05
4.140,4.1453,+4.13951785E+00,+4.13949656E+00,+4.13954138E+00,+1.39796719E-05
4.150,4.1551,+4.14935349E+00,+4.14933444E+00,+4.14937179E+00,+1.08823783E-05
4.160,4.1650,+4.15926943E+00,+4.15925822E+00,+4.15928063E+00,+6.68157168E-06
4.170,4.1753,+4.16969631E+00,+4.16968249E+00,+4.16971237E+00,+1.18169121E-05
4.180,4.1853,+4.17964474E+00,+4.17959507E+00,+4.17966977E+00,+2.01168104E-05
4.190,4.1953,+4.18966003E+00,+4.18964584E+00,+4.18967945E+00,+9.85353298E-06
4.200,4.2052,+4.19950351E+00,+4.19948745E+00,+4.19951733E+00,+1.08310021E-05
4.210,4.2150,+4.20936305E+00,+4.20935148E+00,+4.20937388E+00,+7.55334555E-06
4.220,4.2250,+4.21930215E+00,+4.21928273E+00,+4.21932381E+00,+1.13041588E-05
4.230,4.2349,+4.22922369E+00,+4.22921398E+00,+4.22923265E+00,+6.06768258E-06
4.240,4.2454,+4.23962256E+00,+4.23959716E+00,+4.23964198E+00,+1.26987273E-05
4.250,4.2552,+4.24952244E+00,+4.24950227E+00,+4.24953962E+00,+1.12295847E-05
4.260,4.2651,+4.25944884E+00,+4.25944099E+00,+4.25945593E+00,+4.85549256E-06
4.270,4.2751,+4.26935394E+00,+4.26934237E+00,+4.26936104E+00,+6.77424554E-06
4.280,4.2848,+4.27918995E+00,+4.27916157E+00,+4.27921012E+00,+1.58636841E-05
4.290,4.2953,+4.28968556E+00,+4.28967174E+00,+4.28970162E+00,+8.68695523E-06
4.300,4.3052,+4.29968031E+00,+4.29965155E+00,+4.29970384E+00,+1.46615311E-05
4.310,4.3152,+4.30960969E+00,+4.30959400E+00,+4.30963135E+00,+1.23646240E-05
4.320,4.3253,+4.31957306E+00,+4.31954020E+00,+4.31959249E+00,+1.80517466E-05
4.330,4.3350,+4.32940273E+00,+4.32938555E+00,+4.32941916E+00,+1.25220833E-05
4.340,4.3449,+4.33929364E+00,+4.33928692E+00,+4.33929812E+00,+4.02231999E-06
4.350,4.3554,+4.34971231E+00,+4.34969625E+00,+4.34973359E+00,+1.21663578E-05
4.360,4.3653,+4.35965439E+00,+4.35963497E+00,+4.35966858E+00,+8.80677536E-06
4.370,4.3754,+4.36954045E+00,+4.36952140E+00,+4.36956996E+00,+1.72335778E-05
4.380,4.3852,+4.37947245E+00,+4.37946012E+00,+4.37948253E+00,+6.48075467E-06
4.390,4.3951,+4.38942312E+00,+4.38940258E+00,+4.38943246E+00,+8.87769116E-06
4.400,4.4052,+4.39930283E+00,+4.39928528E+00,+4.39932263E+00,+1.18167618E-05
4.410,4.4155,+4.40974391E+00,+4.40970208E+00,+4.40977304E+00,+2.31325926E-05
4.420,4.4254,+4.41964379E+00,+4.41961839E+00,+4.41966694E+00,+1.54717401E-05
4.430,4.4352,+4.42949287E+00,+4.42946747E+00,+4.42950482E+00,+1.09273376E-05
4.440,4.4452,+4.43944056E+00,+4.43942487E+00,+4.43945475E+00,+9.71080219E-06
4.450,4.4550,+4.44937293E+00,+4.44934865E+00,+4.44939347E+00,+1.37993442E-05
4.460,4.4655,+4.45981662E+00,+4.45979906E+00,+4.45983641E+00,+1.04377928E-05
4.470,4.4754,+4.46971313E+00,+4.46969297E+00,+4.46972658E+00,+9.91015726E-06
4.480,4.4852,+4.47962683E+00,+4.47960554E+00,+4.47964289E+00,+1.13344466E-05
4.490,4.4952,+4.48952596E+00,+4.48950318E+00,+4.48954427E+00,+1.30933647E-05
4.500,4.5052,+4.49947440E+00,+4.49946431E+00,+4.49949419E+00,+8.36017561E-06
4.510,4.5152,+4.50946690E+00,+4.50945159E+00,+4.50948894E+00,+1.18640197E-05
4.520,4.5255,+4.51988930E+00,+4.51987586E+00,+4.51990200E+00,+7.69061619E-06
4.530,4.5355,+4.52979927E+00,+4.52977723E+00,+4.52982205E+00,+1.46043543E-05
4.540,4.5453,+4.53959643E+00,+4.53957402E+00,+4.53962258E+00,+1.61944844E-05
4.550,4.5551,+4.54943805E+00,+4.54942311E+00,+4.54946046E+00,+1.24993655E-05
4.560,4.5647,+4.55897003E+00,+4.55895098E+00,+4.55898460E+00,+9.94522744E-06
4.570,4.5756,+4.56990188E+00,+4.56987574E+00,+4.56992803E+00,+1.45615989E-05
4.580,4.5853,+4.57969307E+00,+4.57965012E+00,+4.57971361E+00,+1.94252626E-05
4.590,4.5950,+4.58944953E+00,+4.58942824E+00,+4.58946559E+00,+1.28354973E-05
4.600,4.6049,+4.59927060E+00,+4.59925491E+00,+4.59928479E+00,+7.61797729E-06
4.610,4.6148,+4.60911184E+00,+4.60908532E+00,+4.60915255E+00,+1.81791235E-05
4.620,4.6252,+4.61951594E+00,+4.61949838E+00,+4.61953947E+00,+1.32628036E-05
4.630,4.6349,+4.62934784E+00,+4.62929518E+00,+4.62938108E+00,+2.89524615E-05
4.640,4.6447,+4.63915621E+00,+4.63914426E+00,+4.63918535E+00,+1.20216821E-05
4.650,4.6546,+4.64902435E+00,+4.64899708E+00,+4.64904563E+00,+1.38800777E-05
4.660,4.6650,+4.65935823E+00,+4.65933918E+00,+4.65937279E+00,+1.06236815E-05
4.670,4.6748,+4.66920395E+00,+4.66918079E+00,+4.66922935E+00,+1.64340285E-05
4.680,4.6847,+4.67906461E+00,+4.67904481E+00,+4.67908216E+00,+1.08313301E-05
4.690,4.6944,+4.68889763E+00,+4.68889016E+00,+4.68890510E+00,+4.41959498E-06
4.700,4.7043,+4.69869517E+00,+4.69867202E+00,+4.69870937E+00,+1.07993024E-05
4.710,4.7147,+4.70904250E+00,+4.70902158E+00,+4.70907014E+00,+1.53268566E-05
4.720,4.7245,+4.71882772E+00,+4.71881091E+00,+4.71884079E+00,+9.63163847E-06
4.730,4.7343,+4.72865514E+00,+4.72863758E+00,+4.72867120E+00,+1.04372822E-05
4.740,4.7441,+4.73855352E+00,+4.73853149E+00,+4.73857631E+00,+1.40200210E-05
4.750,4.7545,+4.74890384E+00,+4.74888479E+00,+4.74892214E+00,+1.24379627E-05
4.760,4.7644,+4.75874172E+00,+4.75872267E+00,+4.75876002E+00,+1.15055493E-05
4.770,4.7743,+4.76859043E+00,+4.76856802E+00,+4.76860163E+00,+1.14515400E-05
4.780,4.7841,+4.77839170E+00,+4.77834987E+00,+4.77842457E+00,+2.66625374E-05
4.790,4.7939,+4.78819858E+00,+4.78817654E+00,+4.78821389E+00,+1.30939073E-05
4.800,4.8043,+4.79849586E+00,+4.79847009E+00,+4.79851864E+00,+1.55305275E-05
4.810,4.8141,+4.80841889E+00,+4.80839387E+00,+4.80843869E+00,+1.22801481E-05
4.820,4.8240,+4.81830234E+00,+4.81827283E+00,+4.81832139E+00,+1.69067185E-05
4.830,4.8339,+4.82818280E+00,+4.82816674E+00,+4.82820035E+00,+9.15625127E-06
4.840,4.8443,+4.83856934E+00,+4.83854618E+00,+4.83857980E+00,+1.01326143E-05
4.850,4.8541,+4.84834634E+00,+4.84832804E+00,+4.84835792E+00,+9.94522744E-06
4.860,4.8640,+4.85820289E+00,+4.85818459E+00,+4.85822194E+00,+1.34090581E-05
4.870,4.8738,+4.86808932E+00,+4.86807102E+00,+4.86809717E+00,+7.36617920E-06
4.880,4.8835,+4.87787566E+00,+4.87786035E+00,+4.87789770E+00,+1.24378199E-05
4.890,4.8939,+4.88825063E+00,+4.88823606E+00,+4.88826594E+00,+9.36741561E-06
4.900,4.9038,+4.89809112E+00,+4.89806273E+00,+4.89812623E+00,+1.92053713E-05
4.910,4.9136,+4.90792302E+00,+4.90789314E+00,+4.90794543E+00,+2.23477678E-05
4.920,4.9233,+4.91763802E+00,+4.91761897E+00,+4.91766006E+00,+1.19809784E-05
4.930,4.9337,+4.92796256E+00,+4.92794613E+00,+4.92798721E+00,+1.30668825E-05
4.940,4.9436,+4.93788373E+00,+4.93786991E+00,+4.93790353E+00,+1.04376226E-05
4.950,4.9535,+4.94779220E+00,+4.94777876E+00,+4.94780863E+00,+9.32998342E-06
4.960,4.9633,+4.95765174E+00,+4.95763531E+00,+4.95766892E+00,+1.00498805E-05
4.970,4.9731,+4.96741791E+00,+4.96740596E+00,+4.96743210E+00,+7.79864767E-06
4.980,4.9833,+4.97768643E+00,+4.97766215E+00,+4.97770324E+00,+1.17216743E-05
4.990,4.9932,+4.98756801E+00,+4.98754485E+00,+4.98757846E+00,+1.02691382E-05
5.000,5.0031,+4.99744398E+00,+4.99740887E+00,+4.99746490E+00,+1.75343047E-05
5.010,5.0129,+5.00731846E+00,+5.00730651E+00,+5.00734013E+00,+9.26962421E-06
5.020,5.0228,+5.01715784E+00,+5.01714065E+00,+5.01717800E+00,+1.11051947E-05
5.030,5.0331,+5.02747304E+00,+5.02744540E+00,+5.02749022E+00,+1.35902511E-05
5.040,5.0430,+5.03735088E+00,+5.03732063E+00,+5.03738039E+00,+2.19983941E-05
5.050,5.0529,+5.04722761E+00,+5.04722200E+00,+5.04723321E+00,+3.00929679E-06
5.060,5.0627,+5.05707295E+00,+5.05704868E+00,+5.05708976E+00,+1.17219774E-05
5.070,5.0730,+5.06741244E+00,+5.06739825E+00,+5.06743933E+00,+1.44461052E-05
5.080,5.0828,+5.07714723E+00,+5.07711287E+00,+5.07716889E+00,+1.75024652E-05
5.090,5.0924,+5.08675168E+00,+5.08672292E+00,+5.08677147E+00,+1.48508893E-05
5.100,5.1027,+5.09696678E+00,+5.09693803E+00,+5.09698658E+00,+1.39797990E-05
5.110,5.1124,+5.10683977E+00,+5.10681325E+00,+5.10685060E+00,+1.15057037E-05
5.120,5.1228,+5.11724499E+00,+5.11723379E+00,+5.11725620E+00,+8.35167215E-06
5.130,5.1329,+5.12717027E+00,+5.12715010E+00,+5.12718745E+00,+1.19520318E-05
5.140,5.1428,+5.13705707E+00,+5.13704400E+00,+5.13708135E+00,+1.18403393E-05
5.150,5.1526,+5.14695733E+00,+5.14694164E+00,+5.14697899E+00,+1.05380607E-05
5.160,5.1631,+5.15742679E+00,+5.15741073E+00,+5.15743314E+00,+6.89664634E-06
5.170,5.1731,+5.16732144E+00,+5.16727475E+00,+5.16733824E+00,+1.79315896E-05
5.180,5.1830,+5.17730199E+00,+5.17728817E+00,+5.17732179E+00,+9.74750094E-06
5.190,5.1928,+5.18718992E+00,+5.18717087E+00,+5.18721569E+00,+1.39200775E-05
5.200,5.2028,+5.19713723E+00,+5.19711706E+00,+5.19716562E+00,+1.55079786E-05
5.210,5.2133,+5.20755291E+00,+5.20753012E+00,+5.20757868E+00,+1.39200775E-05
5.220,5.2231,+5.21740946E+00,+5.21738668E+00,+5.21742403E+00,+1.26607618E-05
5.230,5.2331,+5.22737844E+00,+5.22735901E+00,+5.22739636E+00,+1.28079273E-05
5.240,5.2430,+5.23730819E+00,+5.23727533E+00,+5.23733509E+00,+2.05117068E-05
5.250,5.2535,+5.24782733E+00,+5.24779670E+00,+5.24784152E+00,+1.28079273E-05
5.260,5.2635,+5.25783515E+00,+5.25781386E+00,+5.25785868E+00,+1.32633393E-05
5.270,5.2734,+5.26767975E+00,+5.26767041E+00,+5.26768909E+00,+6.93619843E-06
5.280,5.2833,+5.27762071E+00,+5.27760540E+00,+5.27763901E+00,+1.10096088E-05
5.290,5.2933,+5.28759342E+00,+5.28758521E+00,+5.28760388E+00,+5.97713048E-06
5.300,5.3038,+5.29801956E+00,+5.29800574E+00,+5.29803562E+00,+1.05703758E-05
5.310,5.3136,+5.30795305E+00,+5.30792579E+00,+5.30796687E+00,+1.19341836E-05
5.320,5.3235,+5.31793024E+00,+5.31790559E+00,+5.31794668E+00,+1.09782630E-05
5.330,5.3336,+5.32789959E+00,+5.32788166E+00,+5.32792275E+00,+1.31304852E-05
5.340,5.3440,+5.33835299E+00,+5.33833208E+00,+5.33838063E+00,+1.72130536E-05
5.350,5.3540,+5.34828910E+00,+5.34826333E+00,+5.34830815E+00,+1.38195397E-05
5.360,5.3638,+5.35826405E+00,+5.35824314E+00,+5.35828796E+00,+1.55083222E-05
5.370,5.3738,+5.36821921E+00,+5.36820053E+00,+5.36823041E+00,+1.05641561E-05
5.380,5.3843,+5.37876337E+00,+5.37874058E+00,+5.37878914E+00,+1.59733776E-05
5.390,5.3943,+5.38872413E+00,+5.38869798E+00,+5.38874280E+00,+1.40741448E-05
5.400,5.4042,+5.39860720E+00,+5.39857694E+00,+5.39864044E+00,+1.81022554E-05
5.410,5.4142,+5.40855339E+00,+5.40854181E+00,+5.40856796E+00,+8.42684051E-06
5.420,5.4241,+5.41850892E+00,+5.41848053E+00,+5.41852909E+00,+1.53270884E-05
5.430,5.4347,+5.42899108E+00,+5.42894215E+00,+5.42902058E+00,+2.41158065E-05
5.440,5.4445,+5.43890478E+00,+5.43888087E+00,+5.43892943E+00,+1.50512055E-05
5.450,5.4544,+5.44892156E+00,+5.44890923E+00,+5.44893538E+00,+8.68756867E-06
5.460,5.4644,+5.45884161E+00,+5.45882928E+00,+5.45885543E+00,+7.09620770E-06
5.470,5.4750,+5.46923076E+00,+5.46919752E+00,+5.46926475E+00,+2.08927671E-05
5.480,5.4848,+5.47919862E+00,+5.47917733E+00,+5.47922589E+00,+1.60255598E-05
5.490,5.4949,+5.48918067E+00,+5.48916834E+00,+5.48919075E+00,+6.03451035E-06
5.500,5.5049,+5.49913321E+00,+5.49911080E+00,+5.49915188E+00,+1.48458647E-05
5.510,5.5147,+5.50903720E+00,+5.50901217E+00,+5.50905326E+00,+1.22800035E-05
5.520,5.5252,+5.51955895E+00,+5.51953728E+00,+5.51958957E+00,+1.76613903E-05
5.530,5.5351,+5.52945584E+00,+5.52943866E+00,+5.52946480E+00,+9.32998342E-06
5.540,5.5450,+5.53946851E+00,+5.53945208E+00,+5.53949690E+00,+1.42909516E-05
5.550,5.5551,+5.54945093E+00,+5.54943935E+00,+5.54946923E+00,+1.04910948E-05
5.560,5.5656,+5.55987371E+00,+5.55985989E+00,+5.55989724E+00,+1.03028141E-05
5.570,5.5755,+5.56983932E+00,+5.56981355E+00,+5.56985463E+00,+1.24376771E-05
5.580,5.5855,+5.57982398E+00,+5.57981203E+00,+5.57983818E+00,+8.64739947E-06
5.590,5.5959,+5.59030054E+00,+5.59028485E+00,+5.59031847E+00,+1.07997958E-05
5.600,5.6057,+5.60017278E+00,+5.60015635E+00,+5.60020863E+00,+1.59514547E-05
5.610,5.6162,+5.61050367E+00,+5.61046856E+00,+5.61052459E+00,+1.74542918E-05
5.620,5.6260,+5.62038114E+00,+5.62036620E+00,+5.62039608E+00,+8.18256940E-06
5.630,5.6361,+5.63058206E+00,+5.63056637E+00,+5.63058878E+00,+6.42542494E-06
5.640,5.6464,+5.64079903E+00,+5.64078522E+00,+5.64082256E+00,+9.74713646E-06
