Test Setup Parameters
DMM Model: SDM3055
PSU Model: DP832
PSU Channel: 1
Load: open
voltMin: 0.000
voltMax: 32.000
voltStep: 0.001
currentLimit: 0.020
overCurrentLimit: 0.020
dmmMeasureMode: average
dmmMeasureCount: 10
cmdDelay: 0.01
measDelay: 1
startTime: 2018-04-15 16:36:36.184772
endTime: 2018-04-17 03:41:47.075619
elapsedTime: 1 day, 11:05:10.890847
DP832 Initial System Temp: 28.90C
DP832 Ending System Temp: 31.54C
Run Notes:
START DATA CAPTURE
SetVoltage,PsuMeasureVoltage,DmmAverageVoltage,DmmMinimumVoltage,DmmMaximumVoltage,DmmStandardDeviation
0.245,0.2492,+2.43394784E-01,+2.43385078E-01,+2.43403952E-01,+5.30057496E-06
0.246,0.2503,+2.44434172E-01,+2.44423447E-01,+2.44444717E-01,+7.47264356E-06
0.247,0.2512,+2.45463254E-01,+2.45458520E-01,+2.45471403E-01,+4.13126464E-06
0.248,0.2523,+2.46494583E-01,+2.46489100E-01,+2.46500784E-01,+4.23266756E-06
0.249,0.2533,+2.47533042E-01,+2.47523575E-01,+2.47542748E-01,+6.21121753E-06
0.250,0.2543,+2.48600771E-01,+2.48585012E-01,+2.48612574E-01,+9.62435219E-06
0.251,0.2554,+2.49644982E-01,+2.49636863E-01,+2.49656636E-01,+7.01884930E-06
0.252,0.2565,+2.50693866E-01,+2.50684819E-01,+2.50706090E-01,+7.56811772E-06
0.253,0.2576,+2.51734542E-01,+2.51724686E-01,+2.51745657E-01,+6.80458919E-06
0.254,0.2586,+2.52739987E-01,+2.52733396E-01,+2.52746278E-01,+4.48981254E-06
0.255,0.2596,+2.53764815E-01,+2.53757685E-01,+2.53772664E-01,+4.83218403E-06
0.256,0.2601,+2.54280854E-01,+2.54271477E-01,+2.54293047E-01,+6.73911502E-06
0.257,0.2611,+2.55352896E-01,+2.55342800E-01,+2.55363472E-01,+6.21388807E-06
0.258,0.2622,+2.56399414E-01,+2.56391056E-01,+2.56410230E-01,+6.36853712E-06
0.259,0.2632,+2.57425441E-01,+2.57415644E-01,+2.57433020E-01,+6.51703844E-06
0.260,0.2643,+2.58428459E-01,+2.58421658E-01,+2.58436637E-01,+4.84748596E-06
0.261,0.2653,+2.59479231E-01,+2.59470812E-01,+2.59489087E-01,+5.54106972E-06
0.262,0.2664,+2.60500044E-01,+2.60494801E-01,+2.60505586E-01,+3.80900140E-06
0.263,0.2674,+2.61532002E-01,+2.61511301E-01,+2.61540660E-01,+8.27039952E-06
0.264,0.2684,+2.62548441E-01,+2.62533792E-01,+2.62564649E-01,+1.14436419E-05
0.265,0.2694,+2.63588009E-01,+2.63579650E-01,+2.63598225E-01,+5.51671849E-06
0.266,0.2704,+2.64656606E-01,+2.64646480E-01,+2.64662658E-01,+5.89631553E-06
0.267,0.2715,+2.65680865E-01,+2.65666275E-01,+2.65690542E-01,+6.92564731E-06
0.268,0.2726,+2.66713302E-01,+2.66707041E-01,+2.66722620E-01,+5.36327963E-06
0.269,0.2735,+2.67749874E-01,+2.67738819E-01,+2.67760090E-01,+8.23886503E-06
0.270,0.2745,+2.68759782E-01,+2.68751424E-01,+2.68767003E-01,+5.84225770E-06
0.271,0.2757,+2.69809596E-01,+2.69800279E-01,+2.69817954E-01,+5.83149309E-06
0.272,0.2767,+2.70833165E-01,+2.70814980E-01,+2.70848534E-01,+1.22024697E-05
0.273,0.2772,+2.71335304E-01,+2.71328173E-01,+2.71344651E-01,+4.56081587E-06
0.274,0.2782,+2.72378886E-01,+2.72371935E-01,+2.72387813E-01,+4.79489146E-06
0.275,0.2792,+2.73394726E-01,+2.73383641E-01,+2.73408507E-01,+8.31752465E-06
0.276,0.2802,+2.74434683E-01,+2.74425306E-01,+2.74446576E-01,+6.77232982E-06
0.277,0.2813,+2.75475029E-01,+2.75462476E-01,+2.75479553E-01,+5.27043402E-06
0.278,0.2823,+2.76497281E-01,+2.76485567E-01,+2.76506238E-01,+6.81513225E-06
0.279,0.2833,+2.77508867E-01,+2.77492479E-01,+2.77528130E-01,+1.14543039E-05
0.280,0.2843,+2.78533485E-01,+2.78523059E-01,+2.78541933E-01,+6.16422200E-06
0.281,0.2853,+2.79564874E-01,+2.79557833E-01,+2.79574610E-01,+6.39497703E-06
0.282,0.2864,+2.80584818E-01,+2.80577928E-01,+2.80591409E-01,+4.50975741E-06
0.283,0.2874,+2.81640174E-01,+2.81633373E-01,+2.81653745E-01,+7.09592119E-06
0.284,0.2885,+2.82670125E-01,+2.82662755E-01,+2.82678933E-01,+5.14069410E-06
0.285,0.2895,+2.83688272E-01,+2.83680752E-01,+2.83695432E-01,+3.75728355E-06
0.286,0.2905,+2.84694675E-01,+2.84675082E-01,+2.84708037E-01,+1.06462683E-05
0.287,0.2915,+2.85673606E-01,+2.85655032E-01,+2.85684990E-01,+1.03233750E-05
0.288,0.2925,+2.86695678E-01,+2.86679021E-01,+2.86711376E-01,+1.10199238E-05
0.289,0.2935,+2.87710260E-01,+2.87700014E-01,+2.87715892E-01,+5.23000774E-06
0.290,0.2945,+2.88736466E-01,+2.88725800E-01,+2.88745273E-01,+7.33982311E-06
0.291,0.2957,+2.89765188E-01,+2.89754283E-01,+2.89773756E-01,+5.31410278E-06
0.292,0.2962,+2.90276973E-01,+2.90255792E-01,+2.90295038E-01,+1.13321996E-05
0.293,0.2972,+2.91324060E-01,+2.91312136E-01,+2.91333707E-01,+7.35887607E-06
0.294,0.2981,+2.92349577E-01,+2.92330733E-01,+2.92377169E-01,+1.32581810E-05
0.295,0.2991,+2.93341480E-01,+2.93333152E-01,+2.93352625E-01,+5.12425292E-06
0.296,0.3002,+2.94338776E-01,+2.94320891E-01,+2.94359238E-01,+1.24146634E-05
0.297,0.3012,+2.95384785E-01,+2.95368247E-01,+2.95400004E-01,+9.77205424E-06
0.298,0.3022,+2.96427318E-01,+2.96410212E-01,+2.96444664E-01,+1.00951999E-05
0.299,0.3033,+2.97424883E-01,+2.97415626E-01,+2.97444986E-01,+9.71462073E-06
0.300,0.3043,+2.98457710E-01,+2.98448603E-01,+2.98466278E-01,+5.55683961E-06
0.301,0.3055,+2.99506954E-01,+2.99491166E-01,+2.99516931E-01,+7.94674278E-06
0.302,0.3064,+3.00530464E-01,+3.00521446E-01,+3.00544215E-01,+5.71489523E-06
0.303,0.3074,+3.01564699E-01,+3.01555921E-01,+3.01573297E-01,+5.74090684E-06
0.304,0.3085,+3.02571372E-01,+3.02560736E-01,+3.02578712E-01,+6.35696749E-06
0.305,0.3094,+3.03562915E-01,+3.03557463E-01,+3.03572143E-01,+5.18519729E-06
0.306,0.3103,+3.04436212E-01,+3.04426565E-01,+3.04448435E-01,+6.51256290E-06
0.307,0.3112,+3.05306034E-01,+3.05291474E-01,+3.05319036E-01,+9.22631300E-06
0.308,0.3116,+3.05730908E-01,+3.05713892E-01,+3.05748044E-01,+1.13841562E-05
0.309,0.3128,+3.07018923E-01,+3.07004813E-01,+3.07030877E-01,+8.91587745E-06
0.310,0.3135,+3.07639069E-01,+3.07634545E-01,+3.07646229E-01,+4.20159241E-06
0.311,0.3148,+3.08870013E-01,+3.08852666E-01,+3.08881427E-01,+7.93476340E-06
0.312,0.3161,+3.10107098E-01,+3.10092358E-01,+3.10114228E-01,+6.83531690E-06
0.313,0.3173,+3.11344932E-01,+3.11332649E-01,+3.11363507E-01,+1.05367826E-05
0.314,0.3184,+3.12495527E-01,+3.12482764E-01,+3.12517516E-01,+1.17415252E-05
0.315,0.3193,+3.13511966E-01,+3.13503458E-01,+3.13517539E-01,+4.03542835E-06
0.316,0.3203,+3.14517680E-01,+3.14512168E-01,+3.14522654E-01,+3.30958656E-06
0.317,0.3214,+3.15555930E-01,+3.15541550E-01,+3.15574205E-01,+1.02009332E-05
0.318,0.3225,+3.16583454E-01,+3.16574227E-01,+3.16596995E-01,+8.67127637E-06
0.319,0.3234,+3.17599923E-01,+3.17590426E-01,+3.17606304E-01,+4.99520730E-06
0.320,0.3246,+3.18647639E-01,+3.18636585E-01,+3.18656357E-01,+6.47337447E-06
0.321,0.3256,+3.19681065E-01,+3.19659675E-01,+3.19704313E-01,+1.22187506E-05
0.322,0.3267,+3.20699302E-01,+3.20674077E-01,+3.20712424E-01,+1.09493272E-05
0.323,0.3276,+3.21708342E-01,+3.21698665E-01,+3.21716341E-01,+6.03361109E-06
0.324,0.3286,+3.22723313E-01,+3.22715165E-01,+3.22731342E-01,+4.01223450E-06
0.325,0.3290,+3.23225811E-01,+3.23219969E-01,+3.23231054E-01,+3.68200426E-06
0.326,0.3305,+3.24745497E-01,+3.24731986E-01,+3.24762543E-01,+1.05456816E-05
0.327,0.3311,+3.25242183E-01,+3.25224207E-01,+3.25255964E-01,+9.68830053E-06
0.328,0.3322,+3.26306316E-01,+3.26302422E-01,+3.26312608E-01,+3.31446386E-06
0.329,0.3332,+3.27323235E-01,+3.27306338E-01,+3.27337196E-01,+9.03562078E-06
0.330,0.3343,+3.28353995E-01,+3.28337817E-01,+3.28372869E-01,+1.01214376E-05
0.331,0.3353,+3.29341764E-01,+3.29329450E-01,+3.29354017E-01,+8.49946351E-06
0.332,0.3363,+3.30342385E-01,+3.30325278E-01,+3.30355537E-01,+1.00274013E-05
0.333,0.3373,+3.31373354E-01,+3.31361550E-01,+3.31386716E-01,+7.69676891E-06
0.334,0.3383,+3.32382903E-01,+3.32375054E-01,+3.32390033E-01,+3.65152757E-06
0.335,0.3393,+3.33418336E-01,+3.33403237E-01,+3.33430499E-01,+7.73515334E-06
0.336,0.3404,+3.34450114E-01,+3.34435315E-01,+3.34463176E-01,+8.88739345E-06
0.337,0.3413,+3.35463708E-01,+3.35448818E-01,+3.35479376E-01,+1.22853031E-05
0.338,0.3424,+3.36475324E-01,+3.36468313E-01,+3.36482694E-01,+4.45610437E-06
0.339,0.3433,+3.37505814E-01,+3.37496497E-01,+3.37519265E-01,+7.69589076E-06
0.340,0.3445,+3.38531960E-01,+3.38521984E-01,+3.38542056E-01,+7.95126104E-06
0.341,0.3449,+3.39057076E-01,+3.39051654E-01,+3.39062439E-01,+3.01810366E-06
0.342,0.3459,+3.40072407E-01,+3.40057068E-01,+3.40089424E-01,+1.08289902E-05
0.343,0.3470,+3.41123179E-01,+3.41108919E-01,+3.41132586E-01,+7.25495958E-06
0.344,0.3481,+3.42166641E-01,+3.42146689E-01,+3.42186834E-01,+1.28733248E-05
0.345,0.3490,+3.43192967E-01,+3.43184459E-01,+3.43200936E-01,+4.81804484E-06
0.346,0.3501,+3.44225674E-01,+3.44212043E-01,+3.44235111E-01,+6.41878977E-06
0.347,0.3511,+3.45248735E-01,+3.45242323E-01,+3.45256104E-01,+3.93863441E-06
0.348,0.3521,+3.46263556E-01,+3.46253130E-01,+3.46278595E-01,+7.06136515E-06
0.349,0.3530,+3.47294346E-01,+3.47280715E-01,+3.47306479E-01,+8.38549937E-06
0.350,0.3542,+3.48321001E-01,+3.48312792E-01,+3.48328970E-01,+4.81804340E-06
0.351,0.3552,+3.49324738E-01,+3.49309819E-01,+3.49331389E-01,+5.90543941E-06
0.352,0.3563,+3.50368859E-01,+3.50358673E-01,+3.50381741E-01,+5.91182209E-06
0.353,0.3573,+3.51383022E-01,+3.51376071E-01,+3.51389553E-01,+4.88391525E-06
0.354,0.3583,+3.52422889E-01,+3.52409647E-01,+3.52446796E-01,+1.03752371E-05
0.355,0.3594,+3.53455176E-01,+3.53445020E-01,+3.53465692E-01,+7.51653551E-06
0.356,0.3603,+3.54486236E-01,+3.54470208E-01,+3.54496871E-01,+8.54033180E-06
0.357,0.3613,+3.55513460E-01,+3.55505281E-01,+3.55520860E-01,+5.62881379E-06
0.358,0.3619,+3.56036599E-01,+3.56031057E-01,+3.56042741E-01,+4.06656006E-06
0.359,0.3629,+3.57058072E-01,+3.57041864E-01,+3.57070325E-01,+9.16898308E-06
0.360,0.3641,+3.58106807E-01,+3.58096111E-01,+3.58119180E-01,+6.14562711E-06
0.361,0.3651,+3.59130975E-01,+3.59124894E-01,+3.59140772E-01,+5.54851195E-06
0.362,0.3660,+3.60156762E-01,+3.60148583E-01,+3.60176445E-01,+8.36921268E-06
0.363,0.3670,+3.61202801E-01,+3.61196539E-01,+3.61209122E-01,+3.77871530E-06
0.364,0.3681,+3.62212619E-01,+3.62199557E-01,+3.62229516E-01,+1.05130742E-05
0.365,0.3691,+3.63241342E-01,+3.63228939E-01,+3.63251108E-01,+7.11379079E-06
0.366,0.3701,+3.64261316E-01,+3.64247236E-01,+3.64277793E-01,+1.04392273E-05
0.367,0.3711,+3.65304658E-01,+3.65295191E-01,+3.65310770E-01,+4.56356728E-06
0.368,0.3722,+3.66363430E-01,+3.66350937E-01,+3.66378499E-01,+9.08303089E-06
0.369,0.3734,+3.67414262E-01,+3.67403387E-01,+3.67421362E-01,+6.49910819E-06
0.370,0.3744,+3.68469527E-01,+3.68462727E-01,+3.68483099E-01,+6.35103765E-06
0.371,0.3754,+3.69522816E-01,+3.69514877E-01,+3.69530156E-01,+4.78074213E-06
0.372,0.3765,+3.70558878E-01,+3.70552347E-01,+3.70567027E-01,+5.07320805E-06
0.373,0.3775,+3.71611089E-01,+3.71598206E-01,+3.71625768E-01,+8.29374791E-06
0.374,0.3780,+3.72105707E-01,+3.72097019E-01,+3.72119488E-01,+6.31411540E-06
0.375,0.3791,+3.73123914E-01,+3.73118012E-01,+3.73135388E-01,+4.87334042E-06
0.376,0.3801,+3.74125224E-01,+3.74112342E-01,+3.74134811E-01,+8.08441383E-06
0.377,0.3811,+3.75162215E-01,+3.75153407E-01,+3.75177075E-01,+6.21121529E-06
0.378,0.3821,+3.76171195E-01,+3.76161518E-01,+3.76185785E-01,+6.67488031E-06
0.379,0.3832,+3.77203213E-01,+3.77196592E-01,+3.77210673E-01,+4.71875921E-06
0.380,0.3842,+3.78241732E-01,+3.78223577E-01,+3.78255033E-01,+1.17369361E-05
0.381,0.3851,+3.79268447E-01,+3.79256553E-01,+3.79281719E-01,+7.12746856E-06
0.382,0.3862,+3.80268469E-01,+3.80259571E-01,+3.80284137E-01,+8.15521098E-06
0.383,0.3872,+3.81293477E-01,+3.81281463E-01,+3.81303333E-01,+6.47475388E-06
0.384,0.3882,+3.82351289E-01,+3.82335711E-01,+3.82363572E-01,+7.98724480E-06
0.385,0.3893,+3.83378154E-01,+3.83367788E-01,+3.83393253E-01,+6.46886336E-06
0.386,0.3902,+3.84420957E-01,+3.84416643E-01,+3.84428926E-01,+3.57803225E-06
0.387,0.3913,+3.85439703E-01,+3.85431944E-01,+3.85448721E-01,+4.84266819E-06
0.388,0.3923,+3.86453926E-01,+3.86441553E-01,+3.86468216E-01,+9.34697533E-06
0.389,0.3935,+3.87490258E-01,+3.87484416E-01,+3.87494602E-01,+3.14566301E-06
0.390,0.3945,+3.88504990E-01,+3.88495223E-01,+3.88518591E-01,+7.13520791E-06
0.391,0.3949,+3.88993167E-01,+3.88984149E-01,+3.89006918E-01,+6.57244047E-06
0.392,0.3960,+3.90045017E-01,+3.90035700E-01,+3.90058169E-01,+6.46782280E-06
0.393,0.3969,+3.91094501E-01,+3.91089648E-01,+3.91100733E-01,+4.07878971E-06
0.394,0.3980,+3.92107436E-01,+3.92095961E-01,+3.92121426E-01,+8.22971012E-06
0.395,0.3990,+3.93176782E-01,+3.93166986E-01,+3.93183762E-01,+5.51118646E-06
0.396,0.4001,+3.94215301E-01,+3.94208650E-01,+3.94225127E-01,+4.72702789E-06
0.397,0.4010,+3.95222154E-01,+3.95210470E-01,+3.95229643E-01,+6.03354439E-06
0.398,0.4023,+3.96250337E-01,+3.96236556E-01,+3.96271608E-01,+1.11645987E-05
0.399,0.4033,+3.97286729E-01,+3.97278220E-01,+3.97294398E-01,+5.84801999E-06
0.400,0.4043,+3.98330281E-01,+3.98321383E-01,+3.98339658E-01,+5.70326250E-06
0.401,0.4053,+3.99345402E-01,+3.99339979E-01,+3.99352562E-01,+3.66783539E-06
0.402,0.4063,+4.00400129E-01,+4.00394526E-01,+4.00404712E-01,+3.03176841E-06
0.403,0.4073,+4.01421032E-01,+4.01413722E-01,+4.01434693E-01,+6.39210099E-06
0.404,0.4084,+4.02482020E-01,+4.02467370E-01,+4.02488341E-01,+5.74308808E-06
0.405,0.4093,+4.03498699E-01,+4.03487464E-01,+4.03512330E-01,+7.24635900E-06
0.406,0.4105,+4.04512891E-01,+4.04503065E-01,+4.04519243E-01,+5.27443224E-06
0.407,0.4109,+4.05034143E-01,+4.05016258E-01,+4.05047715E-01,+9.48140612E-06
0.408,0.4119,+4.06019545E-01,+4.06015082E-01,+4.06031259E-01,+4.41208386E-06
0.409,0.4129,+4.07044014E-01,+4.07038172E-01,+4.07053451E-01,+4.98658181E-06
0.410,0.4140,+4.08100718E-01,+4.08094516E-01,+4.08107398E-01,+4.10783827E-06
0.411,0.4150,+4.09125306E-01,+4.09119704E-01,+4.09133784E-01,+4.73698457E-06
0.412,0.4161,+4.10147168E-01,+4.10132907E-01,+4.10158372E-01,+7.75948728E-06
0.413,0.4172,+4.11165584E-01,+4.11145212E-01,+4.11182661E-01,+1.18962898E-05
0.414,0.4181,+4.12208148E-01,+4.12194966E-01,+4.12215038E-01,+5.84770911E-06
0.415,0.4192,+4.13220543E-01,+4.13211465E-01,+4.13231837E-01,+6.89838068E-06
0.416,0.4201,+4.14242165E-01,+4.14239349E-01,+4.14248037E-01,+2.87728458E-06
0.417,0.4212,+4.15296562E-01,+4.15291799E-01,+4.15299888E-01,+2.59604894E-06
0.418,0.4224,+4.16346765E-01,+4.16341552E-01,+4.16351738E-01,+3.30958447E-06
0.419,0.4235,+4.17380071E-01,+4.17370934E-01,+4.17389808E-01,+6.31162689E-06
0.420,0.4245,+4.18459064E-01,+4.18452443E-01,+4.18468322E-01,+5.33643902E-06
0.421,0.4249,+4.18965516E-01,+4.18960543E-01,+4.18970130E-01,+3.13408741E-06
0.422,0.4264,+4.20516419E-01,+4.20499223E-01,+4.20527983E-01,+1.05309891E-05
0.423,0.4269,+4.21026856E-01,+4.21019606E-01,+4.21034885E-01,+4.72132599E-06
0.424,0.4279,+4.22041019E-01,+4.22028016E-01,+4.22054081E-01,+8.14326305E-06
0.425,0.4289,+4.23052305E-01,+4.23036427E-01,+4.23067584E-01,+1.00153527E-05
0.426,0.4300,+4.24080189E-01,+4.24071800E-01,+4.24086780E-01,+4.66432826E-06
0.427,0.4310,+4.25084764E-01,+4.25076316E-01,+4.25093393E-01,+5.79807657E-06
0.428,0.4321,+4.26101563E-01,+4.26091617E-01,+4.26108394E-01,+5.53028849E-06
0.429,0.4331,+4.27111022E-01,+4.27101226E-01,+4.27115906E-01,+4.32496096E-06
0.430,0.4340,+4.28156642E-01,+4.28149481E-01,+4.28159967E-01,+3.22790332E-06
0.431,0.4351,+4.29176466E-01,+4.29163284E-01,+4.29192344E-01,+7.67434395E-06
0.432,0.4361,+4.30212109E-01,+4.30197459E-01,+4.30228317E-01,+9.01199543E-06
0.433,0.4371,+4.31242899E-01,+4.31234930E-01,+4.31253205E-01,+5.65133291E-06
0.434,0.4382,+4.32288788E-01,+4.32274497E-01,+4.32301161E-01,+8.78772056E-06
0.435,0.4392,+4.33312926E-01,+4.33307474E-01,+4.33318559E-01,+3.72212245E-06
0.436,0.4402,+4.34332482E-01,+4.34329665E-01,+4.34336556E-01,+1.99263685E-06
0.437,0.4412,+4.35380737E-01,+4.35370431E-01,+4.35393500E-01,+6.19675363E-06
0.438,0.4418,+4.35887129E-01,+4.35875236E-01,+4.35900401E-01,+7.29671689E-06
0.439,0.4434,+4.37438392E-01,+4.37420207E-01,+4.37450166E-01,+9.39199841E-06
0.440,0.4438,+4.37949547E-01,+4.37935497E-01,+4.37960363E-01,+7.99897470E-06
0.441,0.4449,+4.38958407E-01,+4.38952296E-01,+4.38963081E-01,+2.92062284E-06
0.442,0.4460,+4.40013643E-01,+4.40008041E-01,+4.40021522E-01,+4.04398064E-06
0.443,0.4470,+4.41022623E-01,+4.41014953E-01,+4.41029933E-01,+4.45004911E-06
0.444,0.4479,+4.42037684E-01,+4.42025461E-01,+4.42050327E-01,+7.58943949E-06
0.445,0.4490,+4.43057449E-01,+4.43043758E-01,+4.43072818E-01,+9.89368233E-06
0.446,0.4500,+4.44103158E-01,+4.44089916E-01,+4.44124369E-01,+1.09156663E-05
0.447,0.4511,+4.45126158E-01,+4.45111808E-01,+4.45135775E-01,+7.78402416E-06
0.448,0.4521,+4.46142808E-01,+4.46132502E-01,+4.46149279E-01,+5.26660404E-06
0.449,0.4531,+4.47165448E-01,+4.47151398E-01,+4.47181656E-01,+1.14913884E-05
0.450,0.4541,+4.48221523E-01,+4.48207742E-01,+4.48232308E-01,+8.44389127E-06
0.451,0.4552,+4.49229724E-01,+4.49219148E-01,+4.49237723E-01,+5.73152347E-06
0.452,0.4562,+4.50289723E-01,+4.50273396E-01,+4.50304253E-01,+1.08169216E-05
0.453,0.4573,+4.51329590E-01,+4.51313562E-01,+4.51343821E-01,+9.36156335E-06
0.454,0.4577,+4.51832867E-01,+4.51824359E-01,+4.51839338E-01,+5.27001270E-06
0.455,0.4587,+4.52867371E-01,+4.52854040E-01,+4.52879505E-01,+8.64375569E-06
0.456,0.4598,+4.53893308E-01,+4.53885818E-01,+4.53901097E-01,+4.94273449E-06
0.457,0.4609,+4.54909807E-01,+4.54894228E-01,+4.54920592E-01,+8.48735923E-06
0.458,0.4619,+4.55948566E-01,+4.55938889E-01,+4.55954168E-01,+5.29862276E-06
0.459,0.4630,+4.56978666E-01,+4.56972165E-01,+4.56986545E-01,+4.50388676E-06
0.460,0.4639,+4.57987376E-01,+4.57978179E-01,+4.57997053E-01,+6.47835588E-06
0.461,0.4649,+4.59011425E-01,+4.59000071E-01,+4.59026435E-01,+8.74820162E-06
0.462,0.4660,+4.60044072E-01,+4.60028853E-01,+4.60058512E-01,+7.78212519E-06
0.463,0.4670,+4.61053082E-01,+4.61039660E-01,+4.61063328E-01,+6.83662937E-06
0.464,0.4680,+4.62086059E-01,+4.62077131E-01,+4.62094507E-01,+4.80610384E-06
0.465,0.4690,+4.63105853E-01,+4.63091533E-01,+4.63123888E-01,+9.94232314E-06
0.466,0.4700,+4.64125019E-01,+4.64117619E-01,+4.64131700E-01,+4.03286377E-06
0.467,0.4711,+4.65133519E-01,+4.65128426E-01,+4.65140709E-01,+3.30361634E-06
0.468,0.4721,+4.66165717E-01,+4.66156609E-01,+4.66173087E-01,+5.08805108E-06
0.469,0.4732,+4.67199982E-01,+4.67194080E-01,+4.67206663E-01,+3.84838175E-06
0.470,0.4743,+4.68242066E-01,+4.68233048E-01,+4.68250724E-01,+6.45810636E-06
0.471,0.4748,+4.68743125E-01,+4.68733359E-01,+4.68751634E-01,+5.29888466E-06
0.472,0.4757,+4.69763190E-01,+4.69752854E-01,+4.69775024E-01,+7.77456393E-06
0.473,0.4767,+4.70778730E-01,+4.70772349E-01,+4.70795417E-01,+6.73377935E-06
0.474,0.4778,+4.71817699E-01,+4.71810119E-01,+4.71826297E-01,+4.67211111E-06
0.475,0.4787,+4.72845702E-01,+4.72834408E-01,+4.72860771E-01,+8.68808143E-06
0.476,0.4797,+4.73865048E-01,+4.73845515E-01,+4.73886858E-01,+1.25059621E-05
0.477,0.4808,+4.74897785E-01,+4.74881487E-01,+4.74909948E-01,+8.86211094E-06
0.478,0.4818,+4.75910599E-01,+4.75903079E-01,+4.75928245E-01,+9.12778076E-06
0.479,0.4829,+4.76941718E-01,+4.76911490E-01,+4.76969011E-01,+1.79494723E-05
0.480,0.4839,+4.77987697E-01,+4.77975024E-01,+4.78006181E-01,+1.15580468E-05
0.481,0.4850,+4.79023819E-01,+4.79016989E-01,+4.79033765E-01,+5.21626050E-06
0.482,0.4859,+4.80057365E-01,+4.80047269E-01,+4.80068240E-01,+8.13758266E-06
0.483,0.4870,+4.81057866E-01,+4.81043097E-01,+4.81077549E-01,+1.07610206E-05
0.484,0.4880,+4.82124846E-01,+4.82116518E-01,+4.82137189E-01,+6.85759873E-06
0.485,0.4891,+4.83156564E-01,+4.83150992E-01,+4.83166271E-01,+4.49420109E-06
0.486,0.4902,+4.84180493E-01,+4.84174681E-01,+4.84188463E-01,+5.04907822E-06
0.487,0.4907,+4.84695454E-01,+4.84687575E-01,+4.84709145E-01,+7.73498021E-06
0.488,0.4918,+4.85750840E-01,+4.85737628E-01,+4.85760396E-01,+6.87152996E-06
0.489,0.4928,+4.86766500E-01,+4.86758921E-01,+4.86776896E-01,+6.62087325E-06
0.490,0.4938,+4.87780303E-01,+4.87776019E-01,+4.87786505E-01,+3.20446431E-06
0.491,0.4948,+4.88800757E-01,+4.88785328E-01,+4.88811392E-01,+6.96853962E-06
0.492,0.4957,+4.89828371E-01,+4.89818604E-01,+4.89837778E-01,+6.09305365E-06
0.493,0.4968,+4.90844601E-01,+4.90837201E-01,+4.90854277E-01,+6.00827080E-06
0.494,0.4978,+4.91896961E-01,+4.91883359E-01,+4.91910322E-01,+8.33498220E-06
0.495,0.4988,+4.92923856E-01,+4.92917235E-01,+4.92932813E-01,+5.22941333E-06
0.496,0.5000,+4.93959079E-01,+4.93951410E-01,+4.93973280E-01,+7.27102806E-06
0.497,0.5010,+4.94960329E-01,+4.94949335E-01,+4.94967310E-01,+5.11768661E-06
0.498,0.5020,+4.95985786E-01,+4.95978117E-01,+4.96001784E-01,+6.88815948E-06
0.499,0.5030,+4.97026313E-01,+4.97014389E-01,+4.97037158E-01,+7.72540064E-06
0.500,0.5041,+4.98067618E-01,+4.98056653E-01,+4.98077924E-01,+6.50897663E-06
0.501,0.5051,+4.99092925E-01,+4.99083638E-01,+4.99101613E-01,+6.15285348E-06
0.502,0.5060,+5.00127759E-01,+5.00113918E-01,+5.00133990E-01,+6.83531792E-06
0.503,0.5070,+5.01146745E-01,+5.01141802E-01,+5.01154384E-01,+4.27738604E-06
0.504,0.5076,+5.01666768E-01,+5.01660387E-01,+5.01672071E-01,+3.38159521E-06
0.505,0.5086,+5.02674580E-01,+5.02665502E-01,+5.02682579E-01,+4.89721964E-06
0.506,0.5097,+5.03721247E-01,+5.03715256E-01,+5.03736227E-01,+6.75633750E-06
0.507,0.5108,+5.04751947E-01,+5.04745835E-01,+5.04759916E-01,+4.68583475E-06
0.508,0.5118,+5.05752568E-01,+5.05744360E-01,+5.05756343E-01,+3.54020984E-06
0.509,0.5128,+5.06799056E-01,+5.06784526E-01,+5.06818080E-01,+9.84658144E-06
0.510,0.5138,+5.07819151E-01,+5.07802224E-01,+5.07841170E-01,+1.41017743E-05
0.511,0.5148,+5.08853236E-01,+5.08838496E-01,+5.08863362E-01,+8.37859446E-06
0.512,0.5159,+5.09906434E-01,+5.09889747E-01,+5.09921204E-01,+1.12527202E-05
0.513,0.5168,+5.10925720E-01,+5.10917631E-01,+5.10931412E-01,+4.88978942E-06
0.514,0.5179,+5.11982184E-01,+5.11971279E-01,+5.11992550E-01,+7.60409044E-06
0.515,0.5189,+5.12985202E-01,+5.12973698E-01,+5.12996167E-01,+6.46608243E-06
0.516,0.5200,+5.14024650E-01,+5.14014763E-01,+5.14034536E-01,+6.05729453E-06
0.517,0.5210,+5.15051125E-01,+5.15036356E-01,+5.15064217E-01,+1.06132180E-05
0.518,0.5221,+5.16083742E-01,+5.16075324E-01,+5.16095996E-01,+5.16377376E-06
0.519,0.5232,+5.17096707E-01,+5.17088827E-01,+5.17105904E-01,+6.09871324E-06
0.520,0.5236,+5.17601721E-01,+5.17588239E-01,+5.17615502E-01,+8.47465470E-06
0.521,0.5247,+5.18633379E-01,+5.18624811E-01,+5.18655069E-01,+9.46449280E-06
0.522,0.5256,+5.19638764E-01,+5.19632922E-01,+5.19644306E-01,+3.58817981E-06
